"row ID","Name","Concatenate(Platform)","Min*(Year)","First(Genre)","First(Publisher)","Sum(NA_Sales)","Sum(EU_Sales)","Sum(JP_Sales)","Sum(Other_Sales)","Sum(Global_Sales)"
"Row9961","The Wild Thornberrys Movie","GBA",2002,"Platform","THQ",0.25,0.09,0.0,0.01,0.34
"Row9962","The Wild Thornberrys: Animal Adventures","PSX",2000,"Adventure","Mattel Interactive",0.1,0.07,0.0,0.01,0.17
"Row9963","The Wild Thornberrys: Chimp Chase","GBA",2001,"Action","THQ",0.11,0.04,0.0,0.0,0.16
"Row9964","The Wild West","NDS",2007,"Action","Majesco Entertainment",0.01,0.0,0.0,0.0,0.01
"Row9965","The Witch and the Hundred Knight","PS3 PS4",2013,"Role-Playing","Nippon Ichi Software",0.08,0.03,0.15000000000000002,0.02,0.28
"Row9966","The Witcher","PC",2007,"Role-Playing","Atari",0.0,0.05,0.0,0.01,0.06
"Row9967","The Witcher 2: Assassins of Kings","PC X360",2011,"Action","Namco Bandai Games",0.73,0.92,0.02,0.22999999999999998,1.9
"Row9968","The Witcher 3: Wild Hunt","PS4 XOne PC",2015,"Role-Playing","Namco Bandai Games",1.82,2.8899999999999997,0.21,0.7200000000000001,5.64
"Row9969","The Witcher: Enhanced Edition","PC",2008,"Role-Playing","Atari",0.32,0.01,0.0,0.0,0.32
"Row9970","The Wizard of Oz: Beyond The Yellow Brick Road","NDS",2008,"Role-Playing","D3Publisher",0.13,0.0,0.0,0.01,0.15
"Row9971","The Wolf Among Us","PS4 PS3 XOne PSV X360",2011,"Adventure","Telltale Games",0.26,0.15000000000000002,0.0,0.08,0.49
"Row9972","The Wonderful 101","WiiU",2013,"Action","Nintendo",0.2,0.1,0.08,0.03,0.41
"Row9973","The World Ends With You","NDS",2007,"Role-Playing","Square Enix",0.54,0.06,0.21,0.05,0.86
"Row9974","The X Files","PSX",1999,"Adventure","Sony Computer Entertainment",0.24,0.16,0.0,0.03,0.42
"Row9975","The X Files: Resist or Serve","PS2",2004,"Adventure","Vivendi Games",0.06,0.05,0.0,0.02,0.12
"Row9976","The X-Factor","Wii1 PS3 X360",2010,"Misc","Deep Silver",0.0,0.47000000000000003,0.0,0.08,0.56
"Row9977","Theatre Of War","PC",2007,"Strategy","Kalypso Media",0.0,0.01,0.0,0.0,0.01
"Row9978","Theatrhythm Dragon Quest","3DS",2015,"Misc","Square Enix",0.0,0.0,0.15,0.0,0.15
"Row9979","Theatrhythm Final Fantasy: Curtain Call","3DS",2014,"Misc","Square Enix",0.13,0.08,0.15,0.02,0.37
"Row9980","Theatrhythm: Final Fantasy","3DS",2012,"Misc","Square Enix",0.22,0.07,0.18,0.02,0.5
"Row9981","Theme Hospital","PC PSX",1997,"Strategy","Electronic Arts",2.3299999999999996,0.12000000000000001,0.03,0.01,2.4899999999999998
"Row9982","Theme Park","PSX SAT NDS",1994,"Simulation","Electronic Arts",0.24,0.19,0.24000000000000002,0.04,0.72
"Row9983","Theme Park Roller Coaster","PS2",2000,"Strategy","Electronic Arts",0.23,0.18,0.0,0.06,0.48
"Row9984","There","PSX",2002,"Simulation","Infogrames",0.03,0.02,0.0,0.0,0.06
"Row9985","Theresia...","NDS",2008,"Adventure","Arc System Works",0.06,0.0,0.0,0.0,0.06
"Row9986","Thief (2014)","PS4 XOne PS3 X360 PC",2014,"Action","Square Enix",0.78,0.94,0.05,0.33000000000000007,2.1
"Row9987","Thief: Deadly Shadows","XB",2004,"Action","Eidos Interactive",0.13,0.04,0.0,0.01,0.17
"Row9988","This War of Mine","PS4",2016,"Action","Deep Silver",0.0,0.01,0.0,0.0,0.02
"Row9989","Thomas and Friends: Steaming around Sodor","3DS",2015,"Action","Avanquest Software",0.0,0.02,0.0,0.0,0.02
"Row9990","Thomas the Tank Engine & Friends","GBA",2004,"Adventure","N/A",0.13,0.05,0.0,0.0,0.19
"Row9991","Thor: God of Thunder","Wii1 PS3 X360 NDS 3DS",2011,"Action","Sega",0.42,0.2,0.0,0.060000000000000005,0.69
"Row9992","Thoroughbred Breeder","SNES",1993,"Simulation","Hect",0.0,0.0,0.19,0.0,0.19
"Row9993","Thoroughbred Breeder II","SNES",1994,"Simulation","Hect",0.0,0.0,0.27,0.0,0.27
"Row9994","Thoroughbred Breeder II Plus","PSX",1995,"Simulation","Hect",0.0,0.0,0.04,0.0,0.04
"Row9995","Thousand Arms","PSX",1998,"Role-Playing","Atlus",0.06,0.04,0.0,0.01,0.12
"Row9996","Thrasher Presents: Skate and Destroy","PSX",1998,"Sports","Take-Two Interactive",0.22,0.15,0.0,0.03,0.39
"Row9997","Threads of Fate","PSX",1999,"Role-Playing","SquareSoft",0.12,0.08,0.0,0.01,0.21
"Row9998","Thrillville","PS2 PSP",2006,"Strategy","Atari",0.73,0.02,0.0,0.11,0.8600000000000001
"Row9999","Thrillville: Off the Rails","Wii1 PS2 X360 PSP NDS",2007,"Strategy","LucasArts",0.8400000000000001,0.21,0.0,0.09999999999999999,1.1800000000000002
"Row10000","Thunder Alley","GBA",2004,"Racing","XS Games",0.01,0.0,0.0,0.0,0.01
"Row10001","Thunder Force V: Perfect System","PSX",1998,"Shooter","TechnoSoft",0.03,0.02,0.0,0.0,0.05
"Row10002","Thunder Force VI","PS2",2008,"Shooter","Sega",0.0,0.0,0.02,0.0,0.02
"Row10003","Thunder Truck Rally","PSX",1997,"Racing","Psygnosis",0.08,0.05,0.0,0.01,0.14
"Row10004","ThunderStrike 2","PSX",1994,"Simulation","Core Design Ltd.",0.1,0.07,0.0,0.01,0.19
"Row10005","Thunderbirds","GBA",2004,"Shooter","Vivendi Games",0.02,0.01,0.0,0.0,0.02
"Row10006","Thunderstrike: Operation Phoenix","PS2",2001,"Simulation","Eidos Interactive",0.17,0.13,0.0,0.04,0.34
"Row10007","Tiger & Bunny: Hero's Day","PSP",2013,"Action","D3Publisher",0.0,0.0,0.02,0.0,0.02
"Row10008","Tiger & Bunny: On-Air Jack!","PSP",2012,"Action","Namco Bandai Games",0.0,0.0,0.03,0.0,0.03
"Row10009","Tiger Woods 99 PGA Tour Golf","PSX",1997,"Sports","Electronic Arts",0.85,0.58,0.0,0.1,1.53
"Row10010","Tiger Woods PGA Tour","PSP NDS",2004,"Sports","Electronic Arts",0.32,0.0,0.0,0.03,0.36
"Row10011","Tiger Woods PGA Tour 06","PS2 XB X360 PSP GC",2005,"Sports","Electronic Arts",1.63,0.16,0.0,0.16999999999999998,1.9900000000000002
"Row10012","Tiger Woods PGA Tour 07","PS2 PS3 X360 PSP XB",2006,"Sports","Electronic Arts",1.6799999999999997,0.22999999999999998,0.0,0.26,2.16
"Row10013","Tiger Woods PGA Tour 08","Wii1 PS3 X360 PS2 PSP NDS",2007,"Sports","Electronic Arts",2.03,0.7200000000000001,0.0,0.4,3.14
"Row10014","Tiger Woods PGA Tour 09","PS3 X360 PS2 PSP",2008,"Sports","Electronic Arts",0.9199999999999999,0.64,0.0,0.48,2.04
"Row10015","Tiger Woods PGA Tour 09 All-Play","Wii1",2008,"Sports","Electronic Arts",0.81,0.48,0.0,0.14,1.43
"Row10016","Tiger Woods PGA Tour 10","Wii1 PS3 X360 PS2 PSP",2009,"Sports","Electronic Arts",1.6600000000000001,0.9000000000000001,0.0,0.47,3.0300000000000002
"Row10017","Tiger Woods PGA Tour 11","PS3 Wii1 X360",2010,"Sports","Electronic Arts",0.89,0.8,0.0,0.24,1.93
"Row10018","Tiger Woods PGA Tour 12: The Masters","PS3 X360 Wii1",2011,"Sports","Electronic Arts",1.1300000000000001,0.56,0.0,0.19999999999999998,1.9
"Row10019","Tiger Woods PGA Tour 13","PS3 X360",2012,"Sports","Electronic Arts",0.53,0.4,0.0,0.13,1.06
"Row10020","Tiger Woods PGA Tour 14","PS3 X360",2013,"Sports","Electronic Arts",0.37,0.28,0.0,0.1,0.75
"Row10021","Tiger Woods PGA Tour 2000","PSX",1998,"Sports","Electronic Arts",0.37,0.25,0.0,0.04,0.66
"Row10022","Tiger Woods PGA Tour 2001","PS2",2001,"Sports","Electronic Arts",0.36,0.28,0.0,0.09,0.74
"Row10023","Tiger Woods PGA Tour 2002","PS2",2002,"Sports","Electronic Arts",0.44,0.35,0.0,0.12,0.9
"Row10024","Tiger Woods PGA Tour 2003","PS2 XB GC",2002,"Sports","Electronic Arts",1.3299999999999998,0.76,0.0,0.23,2.31
"Row10025","Tiger Woods PGA Tour 2004","PS2 XB GBA GC",2003,"Sports","Electronic Arts",1.9,0.55,0.0,0.12000000000000001,2.5900000000000003
"Row10026","Tiger Woods PGA Tour 2005","PS2 XB GC PC",2004,"Sports","Electronic Arts",1.77,0.54,0.0,0.12,2.44
"Row10027","Tiger Woods PGA Tour Golf","GBA",2002,"Sports","Ubisoft",0.03,0.01,0.0,0.0,0.04
"Row10028","TigerShark","PSX",1997,"Simulation","GT Interactive",0.04,0.03,0.0,0.0,0.07
"Row10029","Tigger's Honey Hunt","PSX N64",2000,"Platform","Ubisoft",0.32,0.15,0.0,0.02,0.48000000000000004
"Row10030","Tim Burton's The Nightmare Before Christmas: Oogie's Revenge","PS2 XB",2004,"Adventure","Disney Interactive Studios",0.23,0.15,0.0,0.04,0.43000000000000005
"Row10031","Tim Burton's The Nightmare Before Christmas: The Pumpkin King","GBA",2005,"Platform","Disney Interactive Studios",0.1,0.04,0.0,0.0,0.14
"Row10032","Time Commando","PSX",1996,"Action","Adeline Software",0.1,0.07,0.0,0.01,0.17
"Row10033","Time Crisis","PSX",1997,"Shooter","Namco Bandai Games",0.38,0.87,0.33,0.1,1.68
"Row10034","Time Crisis 3","PS2",2003,"Shooter","Namco Bandai Games",0.3,0.23,0.0,0.08,0.61
"Row10035","Time Crisis 4","PS3",2007,"Shooter","Namco Bandai Games",0.32,0.33,0.05,0.14,0.84
"Row10036","Time Crisis II","PS2",2001,"Shooter","Namco Bandai Games",0.26,0.2,0.0,0.07,0.53
"Row10037","Time Crisis: Crisis Zone","PS2",2004,"Shooter","Namco Bandai Games",0.11,0.09,0.0,0.03,0.22
"Row10038","Time Crisis: Project Titan","PSX",2001,"Shooter","Namco Bandai Games",0.03,0.02,0.0,0.0,0.05
"Row10039","Time Crisis: Razing Storm","PS3",2010,"Shooter","Namco Bandai Games",0.18,0.21,0.07,0.08,0.55
"Row10040","Time Hollow","NDS",2008,"Adventure","Konami Digital Entertainment",0.03,0.01,0.11,0.0,0.16
"Row10041","Time Leap","X360",2009,"Adventure","Prototype",0.0,0.0,0.01,0.0,0.01
"Row10042","Time Travelers","PSV PSP",2012,"Adventure","Level 5",0.0,0.0,0.060000000000000005,0.0,0.060000000000000005
"Row10043","Time and Eternity","PS3",2012,"Role-Playing","Nippon Ichi Software",0.06,0.03,0.06,0.02,0.17
"Row10044","TimeShift","X360 PS3 PC",2007,"Shooter","Vivendi Games",0.51,0.03,0.0,0.04,0.58
"Row10045","TimeSplitters","PS2",2000,"Shooter","Eidos Interactive",0.21,0.17,0.0,0.06,0.43
"Row10046","TimeSplitters 2","PS2 XB GC",2002,"Shooter","Eidos Interactive",0.97,0.6900000000000001,0.0,0.10999999999999999,1.7799999999999998
"Row10047","TimeSplitters: Future Perfect","PS2 XB GC",2005,"Shooter","Electronic Arts",0.3,0.13999999999999999,0.0,0.04,0.48000000000000004
"Row10048","Timeshock! Pro Pinball","PSX",1998,"Misc","Empire Interactive",0.02,0.01,0.0,0.0,0.03
"Row10049","Timmy Time","NDS",2011,"Action","Avanquest",0.0,0.03,0.0,0.0,0.03
"Row10050","Tiny Tank","PSX",1998,"Action","Sony Computer Entertainment",0.19,0.13,0.0,0.02,0.34
"Row10051","Tiny Toon Adventures: Plucky's Big Adventure","PSX",2001,"Action","Conspiracy Entertainment",0.15,0.1,0.0,0.02,0.27
"Row10052","Tiny Toon Adventures: The Great Beanstalk","PSX",1998,"Misc","Sony Computer Entertainment",0.17,0.12,0.0,0.02,0.31
"Row10053","Tiny Toon Adventures: Toonenstein - Dare to Scare","PSX",1998,"Action","Swing! Entertainment",0.03,0.02,0.0,0.0,0.05
"Row10054","Tiny Toon Adventures: Wacky Stackers","GBA",2001,"Puzzle","Conspiracy Entertainment",0.01,0.0,0.0,0.0,0.02
"Row10055","Titan Quest","PC",2006,"Role-Playing","THQ",0.01,0.04,0.0,0.01,0.06
"Row10056","Titanfall","XOne X360 PC",2014,"Shooter","Electronic Arts",2.92,1.4800000000000002,0.06,0.4,4.859999999999999
"Row10057","Titanic Mystery","NDS Wii1",2010,"Puzzle","PlayV",0.07,0.02,0.0,0.01,0.1
"Row10058","To Heart","PSX",1999,"Adventure","Aqua Plus",0.0,0.0,0.13,0.01,0.14
"Row10059","To Heart 2 DX Plus","PS3",2011,"Adventure","Aqua Plus",0.0,0.0,0.05,0.0,0.05
"Row10060","To Heart 2: Dungeon Travelers","PSP PSV",2011,"Adventure","Aqua Plus",0.0,0.0,0.16,0.0,0.16
"Row10061","To Love-Ru Trouble Darkness: Battle Ecstasy","PSV",2014,"Action","FuRyu",0.0,0.0,0.05,0.0,0.05
"Row10062","To Love-Ru Trouble: Darkness - True Princess","PSV",2015,"Action","FuRyu",0.0,0.0,0.02,0.0,0.02
"Row10063","To LoveRu Trouble: Doki Doki! Rinkaigakkou-Hen","PSP",2008,"Adventure","Marvelous Interactive",0.0,0.0,0.03,0.0,0.03
"Row10064","To LoveRu Trouble: Waku Waku! Rinkangakkou-Hen","NDS",2008,"Adventure","Marvelous Interactive",0.0,0.0,0.03,0.0,0.03
"Row10065","Toaru Kagaku no Chou Denjihou","PSP",2011,"Adventure","Kadokawa Shoten",0.0,0.0,0.06,0.0,0.06
"Row10066","Toaru Majutsu no Index","PSP",2011,"Adventure","Kadokawa Shoten",0.0,0.0,0.1,0.0,0.1
"Row10067","Toaru Majutsu no Kagaku no Ensemble","PSP",2013,"Adventure","Namco Bandai Games",0.0,0.0,0.03,0.0,0.03
"Row10068","Tobal 2","PSX",1997,"Fighting","SquareSoft",0.0,0.0,0.35,0.02,0.37
"Row10069","Tobal No.1","PSX",1996,"Fighting","Sony Computer Entertainment",0.12,0.08,0.66,0.06,0.92
"Row10070","Tobidase! Kagaku-kun Chikyuu Daitanken! Nazo no Chinkai Seibutsu ni Idome!","NDS",2011,"Misc","Namco Bandai Games",0.0,0.0,0.01,0.0,0.01
"Row10071","ToeJam & Earl III: Mission to Earth","XB",2002,"Action","Sega",0.09,0.02,0.0,0.0,0.11
"Row10072","Togainu no Chi: True Blood","PS2",2008,"Adventure","Kadokawa Shoten",0.0,0.0,0.03,0.0,0.03
"Row10073","Tohoku Daigaku Karei Igaku Kenkyuusho - Kawashima Ryuuta Kyouju Kanshuu - Mono Sugoku Nou o Kitaeru 5-Funkan no Oni Training","3DS",2012,"Action","Nintendo",0.0,0.0,0.27,0.0,0.27
"Row10074","Toki no Kizuna: Hanayui Tsuzuri","PSP",2013,"Adventure","Idea Factory",0.0,0.0,0.02,0.0,0.02
"Row10075","Toki no Kizuna: Sekigahara Kitan","PSP",2012,"Action","Idea Factory",0.0,0.0,0.04,0.0,0.04
"Row10076","Tokimeki Mahjong Paradise: Koi no Tenpai Beat","SAT",1995,"Misc","Sonnet",0.0,0.0,0.04,0.0,0.04
"Row10077","Tokimeki Memorial 2","PSX",1999,"Simulation","Konami Digital Entertainment",0.0,0.0,0.36,0.03,0.39
"Row10078","Tokimeki Memorial 4","PSP",2009,"Adventure","Konami Digital Entertainment",0.0,0.0,0.08,0.0,0.08
"Row10079","Tokimeki Memorial Girl's Side 1st Love Plus","NDS",2009,"Adventure","Konami Digital Entertainment",0.0,0.0,0.03,0.0,0.03
"Row10080","Tokimeki Memorial Girl's Side 2nd Kiss","PS2",2006,"Adventure","Konami Digital Entertainment",0.0,0.0,0.05,0.0,0.05
"Row10081","Tokimeki Memorial Girl's Side 3rd Story","NDS",2010,"Adventure","Konami Digital Entertainment",0.0,0.0,0.19,0.0,0.19
"Row10082","Tokimeki Memorial Girl's Side Premium: 3rd Story","PSP",2012,"Adventure","Konami Digital Entertainment",0.0,0.0,0.07,0.0,0.07
"Row10083","Tokimeki Memorial: Forever with You","PSX SAT",1995,"Simulation","Konami Digital Entertainment",0.0,0.0,0.93,0.04,0.96
"Row10084","Tokimeki Memorial: Girl's Side","PS2",2002,"Adventure","Konami Digital Entertainment",0.0,0.0,0.08,0.0,0.08
"Row10085","Tokimeki Memorial: Girl's Side 2nd Season","NDS",2008,"Adventure","Konami Digital Entertainment",0.0,0.0,0.11,0.0,0.11
"Row10086","Tokimeki Memorial: Girls Side 1st Love","NDS",2007,"Adventure","Konami Digital Entertainment",0.0,0.0,0.05,0.0,0.05
"Row10087","Tokimeki Memorial: Private Collection","PSX",1996,"Misc","Konami Digital Entertainment",0.0,0.0,0.16,0.01,0.17
"Row10088","Tokimeki Memorial: Taisen Pazurudama","PSX SAT",1996,"Puzzle","Konami Digital Entertainment",0.0,0.0,0.16999999999999998,0.01,0.18
"Row10089","Tokimeki no Houkago","PSX",1998,"Misc","Konami Digital Entertainment",0.0,0.0,0.06,0.0,0.06
"Row10090","Tokobot","PSP",2005,"Platform","Take-Two Interactive",0.06,0.0,0.0,0.01,0.07
"Row10091","Tokumei Sentai Go-Busters","NDS",2012,"Action","Namco Bandai Games",0.0,0.0,0.04,0.0,0.04
"Row10092","Tokushu Houdoubu","PSV",2012,"Adventure","Nippon Ichi Software",0.0,0.0,0.03,0.0,0.03
"Row10093","Tokyo Beat Down","NDS",2008,"Action","Success",0.07,0.0,0.0,0.01,0.08
"Row10094","Tokyo Friend Park II DS","NDS",2006,"Misc","Rocket Company",0.0,0.0,0.02,0.0,0.02
"Row10095","Tokyo Ghoul: Jail","PSV",2015,"Racing","Namco Bandai Games",0.0,0.0,0.05,0.0,0.05
"Row10096","Tokyo Highway Battle","PSX",1996,"Racing","Jaleco",0.06,0.04,0.21,0.02,0.33
"Row10097","Tokyo Jungle","PS3",2012,"Action","Sony Computer Entertainment",0.0,0.0,0.26,0.0,0.26
"Row10098","Tokyo Majin Gakuen: Kenfuuchou","NDS",2008,"Adventure","Marvelous Interactive",0.0,0.0,0.03,0.0,0.03
"Row10099","Tokyo Mew Mew","PSX",2002,"Role-Playing","Takara",0.0,0.0,0.02,0.0,0.02
"Row10100","Tokyo Mono Harashi: Karasu no Mori Gakuen Kitan","PSP",2010,"Role-Playing","Atlus",0.0,0.0,0.06,0.0,0.06
"Row10101","Tokyo Twilight Ghost Hunters","PSV PS3",2014,"Role-Playing","Aksys Games",0.09,0.01,0.04,0.03,0.18
"Row10102","Tokyo Xanadu","PSV",2015,"Role-Playing","Nihon Falcom Corporation",0.0,0.0,0.15,0.0,0.15
"Row10103","Tokyo Xanadu eX+","PS4",2016,"Role-Playing","Nihon Falcom Corporation",0.0,0.0,0.02,0.0,0.02
"Row10104","Tokyo Xtreme Racer","DC",1999,"Racing","Genki",0.0,0.0,0.17,0.0,0.17
"Row10105","Tokyo Xtreme Racer 3","PS2",2003,"Racing","Genki",0.35,0.27,0.21,0.09,0.91
"Row10106","Tokyo Xtreme Racer Advance","GBA",2005,"Racing","Crave Entertainment",0.04,0.02,0.0,0.0,0.06
"Row10107","Tokyo Xtreme Racer DRIFT","PS2",2003,"Racing","Genki",0.09,0.07,0.0,0.02,0.18
"Row10108","Tokyo Xtreme Racer Zero","PS2",2000,"Racing","Crave Entertainment",0.66,0.52,0.15,0.17,1.5
"Row10109","Tom Clancy's  Ghost Recon Advanced Warfighter (weekly JP sales)","X360",2006,"Shooter","Ubisoft",0.0,0.0,0.01,0.0,0.01
"Row10110","Tom Clancy's Classic Trilogy","XB",2004,"Shooter","Ubisoft",0.07,0.02,0.0,0.0,0.1
"Row10111","Tom Clancy's EndWar","X360 PS3 PSP NDS PC",2008,"Strategy","Ubisoft",1.0799999999999998,0.5,0.02,0.21000000000000002,1.7900000000000003
"Row10112","Tom Clancy's Ghost Recon","PS2 XB GC Wii1",2002,"Shooter","Ubisoft",2.8699999999999997,0.9000000000000001,0.0,0.2,3.99
"Row10113","Tom Clancy's Ghost Recon 2","XB PS2 GC",2004,"Shooter","Ubisoft",1.56,0.8,0.0,0.16,2.5100000000000002
"Row10114","Tom Clancy's Ghost Recon 2: Summit Strike","XB",2005,"Shooter","Ubisoft",0.29,0.08,0.0,0.01,0.39
"Row10115","Tom Clancy's Ghost Recon Advanced Warfighter","X360 XB",2006,"Shooter","Ubisoft",1.6099999999999999,0.13,0.02,0.11,1.87
"Row10116","Tom Clancy's Ghost Recon Advanced Warfighter 2","PS3 X360 PSP",2007,"Shooter","Ubisoft",1.56,0.63,0.04,0.35000000000000003,2.59
"Row10117","Tom Clancy's Ghost Recon: Advanced Warfighter","PS2",2006,"Shooter","Ubisoft",0.03,0.02,0.0,0.01,0.06
"Row10118","Tom Clancy's Ghost Recon: Future Soldier","X360 PS3 PC",2012,"Shooter","Ubisoft",1.3900000000000001,0.83,0.11,0.27,2.6
"Row10119","Tom Clancy's Ghost Recon: Island Thunder","XB",2003,"Shooter","Ubisoft",0.61,0.24,0.0,0.03,0.87
"Row10120","Tom Clancy's Ghost Recon: Jungle Storm","PS2",2004,"Shooter","Ubisoft",0.57,0.44,0.0,0.15,1.16
"Row10121","Tom Clancy's Ghost Recon: Predator","PSP",2010,"Shooter","Ubisoft",0.07,0.02,0.0,0.02,0.1
"Row10122","Tom Clancy's Ghost Recon: Shadow Wars","3DS",2011,"Strategy","Ubisoft",0.22,0.09,0.0,0.03,0.34
"Row10123","Tom Clancy's HAWX","X360 PS3 PC",2009,"Action","Ubisoft",0.52,0.44000000000000006,0.07,0.16,1.19
"Row10124","Tom Clancy's HAWX 2","PS3 X360 Wii1 PC",2010,"Action","Ubisoft",0.52,0.27999999999999997,0.04,0.09999999999999999,0.9400000000000001
"Row10125","Tom Clancy's Rainbow Six","PSX N64",1999,"Shooter","Red Storm Entertainment",1.4100000000000001,0.78,0.0,0.09,2.28
"Row10126","Tom Clancy's Rainbow Six 3","XB PS2 GC",2003,"Shooter","Ubisoft",1.35,0.8899999999999999,0.0,0.17,2.4200000000000004
"Row10127","Tom Clancy's Rainbow Six 3: Black Arrow","XB",2004,"Shooter","Ubisoft",0.99,0.12,0.0,0.02,1.13
"Row10128","Tom Clancy's Rainbow Six: Lockdown","XB PS2 GC",2005,"Shooter","Ubisoft",0.47000000000000003,0.27,0.0,0.06,0.81
"Row10129","Tom Clancy's Rainbow Six: Rogue Spear","PSX GBA",2001,"Shooter","Ubisoft",0.21000000000000002,0.12,0.0,0.02,0.34
"Row10130","Tom Clancy's Rainbow Six: Siege","PS4 XOne PC",2015,"Shooter","Ubisoft",1.3900000000000001,1.68,0.13,0.46,3.66
"Row10131","Tom Clancy's Rainbow Six: Vegas","X360 PS3 PSP",2006,"Shooter","Ubisoft",1.98,1.37,0.05,0.56,3.95
"Row10132","Tom Clancy's Rainbow Six: Vegas 2","X360 PS3 PC",2008,"Shooter","Ubisoft",2.22,1.08,0.06,0.44,3.79
"Row10133","Tom Clancy's Splinter Cell","XB PS2 GC GBA",2002,"Action","Ubisoft",3.25,2.23,0.0,0.54,6.0
"Row10134","Tom Clancy's Splinter Cell 3D","3DS",2011,"Action","Ubisoft",0.14,0.07,0.07,0.02,0.3
"Row10135","Tom Clancy's Splinter Cell Classic Trilogy HD","PS3",2011,"Action","Ubisoft",0.02,0.0,0.0,0.0,0.02
"Row10136","Tom Clancy's Splinter Cell Trilogy","PS3",2011,"Action","Ubisoft",0.0,0.1,0.0,0.03,0.12
"Row10137","Tom Clancy's Splinter Cell: Blacklist","X360 PS3 PC WiiU",2013,"Action","Ubisoft",1.0,0.95,0.06999999999999999,0.30000000000000004,2.2800000000000002
"Row10138","Tom Clancy's Splinter Cell: Chaos Theory","XB PS2 GC NDS",2005,"Action","Ubisoft",1.1800000000000002,0.8500000000000001,0.0,0.2,2.23
"Row10139","Tom Clancy's Splinter Cell: Conviction","X360 PC",2010,"Action","Ubisoft",1.2,0.71,0.04,0.21,2.17
"Row10140","Tom Clancy's Splinter Cell: Double Agent","X360 PS3 Wii1 GC",2006,"Action","Ubisoft",1.01,0.09999999999999999,0.01,0.09999999999999999,1.23
"Row10141","Tom Clancy's Splinter Cell: Essentials","PSP",2006,"Shooter","Ubisoft",0.17,0.01,0.0,0.02,0.2
"Row10142","Tom Clancy's Splinter Cell: Pandora Tomorrow","XB PS2 GC GBA",2004,"Action","Ubisoft",1.45,1.19,0.0,0.24000000000000002,2.87
"Row10143","Tom Clancy's The Division","PS4 XOne PC",2016,"Shooter","Ubisoft",2.68,2.37,0.15,0.78,5.989999999999999
"Row10144","Tom and Jerry Tales","NDS",2006,"Platform","Warner Bros. Interactive Entertainment",0.21,0.06,0.0,0.02,0.29
"Row10145","Tom and Jerry in Fists of Furry","N64",2000,"Fighting","Ubisoft",0.13,0.03,0.0,0.0,0.16
"Row10146","Tom and Jerry in House Trap","PSX",2000,"Action","Ubisoft",0.11,0.07,0.0,0.01,0.2
"Row10147","Tom and Jerry in War of the Whiskers","PS2 GC",2002,"Fighting","Ubisoft",0.18,0.11,0.0,0.03,0.33
"Row10148","Tom and Jerry: Infurnal Escape","GBA",2003,"Action","Ubisoft",0.12,0.04,0.0,0.0,0.16
"Row10149","Tomb Raider","PSX PC",1996,"Action","Eidos Interactive",3.25,2.04,0.13,0.24,5.66
"Row10150","Tomb Raider (2013)","PS3 X360 PS4 XOne",2013,"Action","Square Enix",2.27,3.0300000000000002,0.15,0.9900000000000001,6.4399999999999995
"Row10151","Tomb Raider Chronicles","PSX",1999,"Action","Eidos Interactive",0.34,0.23,0.0,0.04,0.61
"Row10152","Tomb Raider II","PSX PC",1997,"Action","Eidos Interactive",3.21,3.71,0.2,0.41000000000000003,7.53
