"row ID","Name","Count(Platform)","Min*(Year)","First(Genre)","First(Publisher)","Sum(NA_Sales)","Sum(EU_Sales)","Sum(JP_Sales)","Sum(Other_Sales)","Sum(Global_Sales)"
"Row8402","Shining Force EXA",1,2007,"Role-Playing","Sega",0.0,0.0,0.1,0.0,0.1
"Row8403","Shining Force Feather",1,2009,"Strategy","Sega",0.0,0.0,0.06,0.0,0.06
"Row8404","Shining Force II",1,1993,"Strategy","Sega",0.0,0.0,0.19,0.0,0.19
"Row8405","Shining Force III",1,1997,"Strategy","Sega",0.0,0.0,0.13,0.0,0.13
"Row8406","Shining Force III: Scenario 2",1,1998,"Strategy","Sega",0.0,0.0,0.05,0.0,0.05
"Row8407","Shining Force NEO",1,2005,"Role-Playing","Sega",0.06,0.04,0.0,0.01,0.11
"Row8408","Shining Force: Resurrection of the Dark Dragon",1,2004,"Role-Playing","THQ",0.06,0.02,0.0,0.0,0.08
"Row8409","Shining Hearts",1,2010,"Role-Playing","Sega",0.0,0.0,0.2,0.0,0.2
"Row8410","Shining Resonance",1,2014,"Role-Playing","Sega",0.0,0.0,0.14,0.0,0.14
"Row8411","Shining Soul",1,2002,"Role-Playing","Atari",0.03,0.01,0.09,0.0,0.14
"Row8412","Shining Soul II",1,2003,"Role-Playing","THQ",0.06,0.02,0.0,0.0,0.08
"Row8413","Shining Stars",1,2008,"Action","Destination Software Inc",0.03,0.0,0.0,0.0,0.03
"Row8414","Shining Tears",1,2004,"Role-Playing","Sega",0.05,0.04,0.0,0.01,0.09
"Row8415","Shining Wind",1,2007,"Role-Playing","Sega",0.0,0.0,0.13,0.0,0.13
"Row8416","Shinken de Watashi ni Koi Shinasai! R",1,2012,"Action","Minato Station",0.0,0.0,0.02,0.0,0.02
"Row8417","Shinkyoku Soukai Polyphonica",1,2007,"Adventure","Prototype",0.0,0.0,0.02,0.0,0.02
"Row8418","Shinobi",2,2002,"Platform","Sony Computer Entertainment",0.5,0.35000000000000003,0.22,0.11,1.18
"Row8419","Shinobi Koutsutsu",1,2014,"Adventure","Idea Factory",0.0,0.0,0.01,0.0,0.01
"Row8420","Shinobi Koi Utsutsu: Setsugetsuka Koi Emaki",1,2015,"Action","Idea Factory",0.0,0.0,0.01,0.0,0.01
"Row8421","Shinobido 2: Tales of the Ninja",1,2011,"Action","Sony Computer Entertainment",0.06,0.05,0.02,0.03,0.16
"Row8422","Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases",1,2006,"Adventure","Namco Bandai Games",0.0,0.0,0.05,0.0,0.05
"Row8423","Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku",1,2008,"Simulation","Broccoli",0.0,0.0,0.03,0.0,0.03
"Row8424","Shinseiki Evangelion- Eva: Yukai na Nakama Tachi",1,1998,"Misc","Gainax Network Systems",0.0,0.0,0.05,0.0,0.05
"Row8425","Shinseiki Evangelion: Battle Orchestra",1,2007,"Fighting","Broccoli",0.0,0.0,0.02,0.0,0.02
"Row8426","Shinseiki Evangelion: Battle Orchestra Portable",1,2009,"Fighting","Broccoli",0.0,0.0,0.01,0.0,0.01
"Row8427","Shinseiki Evangelion: Koutetsu no Girlfriend",2,1998,"Adventure","Gainax Network Systems",0.0,0.0,0.22,0.01,0.22
"Row8428","Shinseiki Evangelion: Koutetsu no Girlfriend 2nd Portable",1,2009,"Adventure","CyberFront",0.0,0.0,0.01,0.0,0.01
"Row8429","Shinseiki Evangelion: Koutetsu no Girlfriend Tokubetsu-Hen Portable",1,2009,"Adventure","CyberFront",0.0,0.0,0.01,0.0,0.01
"Row8430","Shinseiki GPX Cyber Formula: Road To The INFINITY 4",1,2007,"Racing","Sunrise Interactive",0.0,0.0,0.02,0.0,0.02
"Row8431","Ship Simulator 2008",1,2007,"Simulation","Lighthouse Interactive",0.0,0.01,0.0,0.0,0.02
"Row8432","Ship Simulator Extremes",1,2010,"Simulation","Paradox Interactive",0.0,0.04,0.0,0.01,0.05
"Row8433","Shippuu Mahou Daisakusen: Kingdom-Grandprix",1,1996,"Shooter","Gaga",0.0,0.0,0.02,0.0,0.02
"Row8434","Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta",1,2013,"Adventure","Idea Factory",0.0,0.0,0.01,0.0,0.01
"Row8435","Shiratsuyu no Kai",1,2013,"Adventure","Idea Factory",0.0,0.0,0.02,0.0,0.02
"Row8436","Shiren the Wanderer",1,2008,"Role-Playing","Sega",0.08,0.0,0.11,0.01,0.2
"Row8437","Shiren the Wanderer 4 - God's Eye and the Demon's Navel",2,2010,"Role-Playing","Spike",0.0,0.0,0.17,0.0,0.17
"Row8438","Shiren the Wanderer 5 Plus: Fortune Tower and the Dice of Fate",1,2015,"Action","Aksys Games",0.01,0.0,0.04,0.0,0.05
"Row8439","Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku",1,2008,"Adventure","Russel",0.0,0.0,0.01,0.0,0.01
"Row8440","Shockwave Assault",1,1995,"Simulation","Electronic Arts",0.05,0.04,0.0,0.01,0.09
"Row8441","Shonen Jump's One Piece: Grand Adventure",2,2005,"Fighting","Namco Bandai Games",0.04,0.02,0.0,0.0,0.06
"Row8442","Shonen Jump's One Piece: Grand Battle",2,2005,"Fighting","Atari",0.12000000000000001,0.060000000000000005,0.0,0.02,0.19
"Row8443","Shonen Jump's One Piece: Pirates Carnival",1,2005,"Misc","Namco Bandai Games",0.06,0.02,0.0,0.0,0.08
"Row8444","Shonen Jump's Shaman King: Legacy of the Spirits - Soaring Hawk/Sprinting Wolf",1,2005,"Action","Konami Digital Entertainment",0.04,0.02,0.0,0.0,0.06
"Row8445","Shonen Jump's Shaman King: Master of Spirits",1,2004,"Role-Playing","Konami Digital Entertainment",0.1,0.04,0.0,0.0,0.14
"Row8446","Shonen Jump's Shaman King: Master of Spirits 2",1,2005,"Role-Playing","Konami Digital Entertainment",0.01,0.01,0.0,0.0,0.02
"Row8447","Shooter: Starfighter Sanvein",1,2000,"Shooter","Midas Interactive Entertainment",0.01,0.01,0.0,0.0,0.02
"Row8448","Short Track Racing: Trading Paint",1,2009,"Racing","THQ",0.02,0.02,0.0,0.01,0.05
"Row8449","Shounen Onmyouji: Tsubasa Yoima Ten e Kaere",1,2007,"Adventure","Kadokawa Shoten",0.0,0.0,0.02,0.0,0.02
"Row8450","Shounen Sunday x Shounen Magazine: Nettou! Dream Nine",1,2009,"Sports","Konami Digital Entertainment",0.0,0.0,0.07,0.0,0.07
"Row8451","Shovel Knight",3,2015,"Platform","Yacht Club Games",0.16,0.11,0.01,0.03,0.32
"Row8452","Showdown: Legends of Wrestling",2,2004,"Fighting","Acclaim Entertainment",0.24,0.14,0.0,0.04,0.42
"Row8453","Showtime Championship Boxing",2,2007,"Fighting","Zoo Digital Publishing",0.12,0.0,0.0,0.01,0.13
"Row8454","Shox",1,2002,"Racing","Electronic Arts",0.05,0.04,0.0,0.01,0.09
"Row8455","Shrek",1,2001,"Platform","TDK Mediactive",0.25,0.1,0.0,0.01,0.36
"Row8456","Shrek / Shark Tale Game Boy Advance Video",1,2006,"Misc","Hasbro Interactive",0.01,0.0,0.0,0.0,0.02
"Row8457","Shrek / Shrek 2 2-in-1 Gameboy Advance Video",1,2007,"Misc","N/A",0.87,0.32,0.0,0.02,1.21
"Row8458","Shrek 2",3,2004,"Platform","Activision",2.25,1.08,0.04,0.07,3.4299999999999997
"Row8459","Shrek 2 and Shark Tale 2-in-1 Pack",1,2005,"Misc","Activision",0.1,0.04,0.0,0.0,0.14
"Row8460","Shrek 2: Beg for Mercy",1,2004,"Adventure","Activision",0.42,0.15,0.0,0.01,0.58
"Row8461","Shrek Extra Large",1,2002,"Platform","TDK Mediactive",0.13,0.03,0.0,0.0,0.17
"Row8462","Shrek Smash n' Crash Racing",2,2006,"Racing","Activision",0.18,0.03,0.0,0.01,0.22
"Row8463","Shrek Super Party",3,2002,"Misc","TDK Mediactive",0.28,0.15000000000000002,0.0,0.04,0.47
"Row8464","Shrek SuperSlam",5,2005,"Action","Activision",0.8900000000000001,0.34,0.0,0.08999999999999998,1.32
"Row8465","Shrek Swamp Kart Speedway",1,2002,"Racing","TDK Mediactive",0.22,0.08,0.0,0.01,0.3
"Row8466","Shrek the Third",4,2007,"Action","Activision",1.28,0.28,0.0,0.24,1.78
"Row8467","Shrek's Carnival Craze Party Games",3,2008,"Misc","Activision",0.53,0.03,0.0,0.05,0.6200000000000001
"Row8468","Shrek: Forever After",4,2010,"Platform","Activision",0.63,0.21,0.0,0.09,0.9
"Row8469","Shrek: Hassle at the Castle",1,2002,"Action","TDK Mediactive",0.47,0.17,0.0,0.01,0.66
"Row8470","Shrek: Ogres & Dronkeys",1,2007,"Simulation","Activision",0.26,0.0,0.0,0.02,0.28
"Row8471","Shrek: Reekin' Havoc",1,2003,"Platform","TDK Mediactive",0.15,0.06,0.0,0.0,0.21
"Row8472","Shugo Chara! 3-tsu no Tamagoto Koisuru Joker",1,2008,"Action","Konami Digital Entertainment",0.0,0.0,0.05,0.0,0.05
"Row8473","Shugo Chara! Amunonijiro Chara Change",1,2008,"Action","Konami Digital Entertainment",0.0,0.0,0.03,0.0,0.03
"Row8474","Shukufuku no Campanella Portable",1,2010,"Adventure","Kadokawa Shoten",0.0,0.0,0.04,0.0,0.04
"Row8475","Shutsugeki! Otometachi no Senjou 2: Ikusabana no Kizuna",1,2011,"Strategy","System Soft",0.0,0.0,0.01,0.0,0.01
"Row8476","Shutter Island",1,2009,"Adventure","Merscom LLC",0.0,0.17,0.0,0.03,0.2
"Row8477","Sid Meier's Civilization IV",1,2005,"Strategy","Take-Two Interactive",0.02,0.12,0.0,0.03,0.17
"Row8478","Sid Meier's Civilization Revolution",3,2008,"Strategy","Take-Two Interactive",1.4499999999999997,0.39,0.03,0.21000000000000002,2.08
"Row8479","Sid Meier's Civilization Revolution 2+",1,2015,"Strategy","Take-Two Interactive",0.0,0.0,0.02,0.0,0.02
"Row8480","Sid Meier's Civilization V",1,2010,"Strategy","Take-Two Interactive",0.98,0.52,0.0,0.19,1.69
"Row8481","Sid Meier's Civilization: Beyond Earth",1,2014,"Strategy","Take-Two Interactive",0.11,0.22,0.0,0.03,0.37
"Row8482","Sid Meier's Pirates!",3,2005,"Strategy","Take-Two Interactive",0.4,0.06,0.0,0.04,0.5
"Row8483","Sid Meier's Railroads!",1,2006,"Simulation","Take-Two Interactive",0.01,0.03,0.0,0.01,0.04
"Row8484","Sidewinder Max",1,2000,"Simulation","Asmik Ace Entertainment",0.0,0.0,0.09,0.0,0.09
"Row8485","Sigma Harmonics",1,2008,"Role-Playing","Square Enix",0.0,0.0,0.07,0.0,0.07
"Row8486","Sigma Star Saga",1,2005,"Role-Playing","Atari",0.04,0.01,0.0,0.0,0.05
"Row8487","Silent Bomber",1,1999,"Action","Virgin Interactive",0.01,0.01,0.0,0.0,0.02
"Row8488","Silent Hill",1,1999,"Action","Konami Digital Entertainment",0.71,0.48,0.3,0.1,1.6
"Row8489","Silent Hill 2",1,2001,"Action","Konami Digital Entertainment",0.62,0.49,0.0,0.16,1.28
"Row8490","Silent Hill 2: Restless Dreams",1,2001,"Action","Konami Digital Entertainment",0.21,0.06,0.0,0.01,0.28
"Row8491","Silent Hill 3",1,2003,"Action","Konami Digital Entertainment",0.35,0.27,0.0,0.09,0.71
"Row8492","Silent Hill 4: The Room",2,2004,"Action","Konami Digital Entertainment",0.39,0.23,0.0,0.06999999999999999,0.69
"Row8493","Silent Hill HD Collection",2,2012,"Action","Konami Digital Entertainment",0.26,0.16999999999999998,0.04,0.07,0.53
"Row8494","Silent Hill: Book of Memories",1,2012,"Action","Konami Digital Entertainment",0.13,0.06,0.0,0.04,0.24
"Row8495","Silent Hill: Downpour",2,2012,"Action","Konami Digital Entertainment",0.43,0.24,0.04,0.09,0.8
"Row8496","Silent Hill: Origins",2,2007,"Action","Konami Digital Entertainment",0.25,0.19,0.04,0.11,0.6000000000000001
"Row8497","Silent Hill: Shattered Memories",3,2009,"Action","Konami Digital Entertainment",0.44999999999999996,0.54,0.03,0.36000000000000004,1.38
"Row8498","Silent Hunter 5: Battle of the Atlantic",1,2010,"Simulation","Ubisoft",0.0,0.21,0.0,0.05,0.26
"Row8499","Silent Hunter III",1,2005,"Simulation","Ubisoft",0.0,0.07,0.0,0.01,0.08
"Row8500","Silent Hunter: Wolves of the Pacific",1,2007,"Simulation","Ubisoft",0.0,0.04,0.0,0.01,0.05
"Row8501","Silent Scope",2,2000,"Shooter","Konami Digital Entertainment",0.21,0.16,0.0,0.05,0.41000000000000003
"Row8502","Silent Scope 2: Dark Silhouette",1,2001,"Shooter","Konami Digital Entertainment",0.09,0.07,0.0,0.02,0.19
"Row8503","Silent Scope 3",1,2002,"Shooter","Konami Digital Entertainment",0.08,0.06,0.0,0.02,0.16
"Row8504","Silent Scope Complete",1,2004,"Shooter","Konami Digital Entertainment",0.07,0.02,0.0,0.0,0.1
"Row8505","Silhouette Mirage",1,1998,"Platform","ESP",0.03,0.02,0.0,0.0,0.05
"Row8506","Silly Bandz: Play The Craze",1,2010,"Puzzle","Deep Silver",0.1,0.0,0.0,0.01,0.11
"Row8507","Silpheed: The Lost Planet",1,2000,"Shooter","Swing! Entertainment",0.03,0.03,0.0,0.01,0.07
"Row8508","Silverlicious",1,2012,"Action","N/A",0.03,0.0,0.0,0.0,0.03
"Row8509","Sim Theme Park",2,1998,"Strategy","Electronic Arts",2.39,0.27999999999999997,0.0,0.04,2.71
"Row8510","SimAnimals",2,2009,"Simulation","Electronic Arts",0.41000000000000003,0.35,0.0,0.09,0.8500000000000001
"Row8511","SimAnimals Africa",2,2009,"Simulation","Electronic Arts",0.18,0.03,0.0,0.02,0.24
"Row8512","SimCity",2,1988,"Simulation","Nintendo",0.93,0.29000000000000004,0.75,0.05,2.01
"Row8513","SimCity (2013)",1,2013,"Simulation","Electronic Arts",0.48,0.77,0.0,0.19,1.44
"Row8514","SimCity 2000",5,1992,"Simulation","Maxis",1.96,1.33,0.77,0.18,4.240000000000001
"Row8515","SimCity 4",1,2003,"Simulation","Electronic Arts",0.01,0.24,0.0,0.05,0.3
"Row8516","SimCity 4: Deluxe Edition",1,2003,"Simulation","Electronic Arts",0.0,0.06,0.0,0.01,0.07
"Row8517","SimCity Creator",2,2008,"Simulation","Electronic Arts",0.6699999999999999,0.06,0.04,0.07,0.83
"Row8518","SimCity Creator (JP sales)",1,2008,"Simulation","Electronic Arts",0.0,0.0,0.18,0.0,0.18
"Row8519","SimCity DS",1,2007,"Simulation","Electronic Arts",0.33,0.03,0.21,0.03,0.61
"Row8520","SimCity Societies",1,2007,"Simulation","Electronic Arts",0.0,0.02,0.0,0.0,0.02
"Row8521","SimEarth: The Living Planet",1,1991,"Simulation","Imagineer",0.0,0.0,0.16,0.0,0.16
"Row8522","Simple 1500 Series Vol. 1: The Mahjong",1,1998,"Misc","D3Publisher",0.0,0.0,0.99,0.07,1.06
"Row8523","Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~",1,2001,"Shooter","D3Publisher",0.31,0.21,0.0,0.04,0.55
"Row8524","Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu",1,2006,"Action","D3Publisher",0.0,0.0,0.02,0.0,0.02
"Row8525","Simple 2000 Series Vol. 120: The Saigo no Nippon Tsuwamono",1,2007,"Strategy","D3Publisher",0.0,0.0,0.01,0.0,0.01
"Row8526","Simple 2500 Series Portable!! Vol. 12: The Hohei 2: Senyuu yo Sakini Ike",1,2009,"Action","D3Publisher",0.0,0.0,0.02,0.0,0.02
"Row8527","Simple DS Series Vol. 14: The Jidousha Kyoushuujo DS",1,2007,"Misc","D3Publisher",0.0,0.0,0.01,0.0,0.01
"Row8528","Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo",1,2007,"Adventure","D3Publisher",0.0,0.0,0.04,0.0,0.04
"Row8529","Simple DS Series Vol. 41: The Bakudan Shori-Han",1,2008,"Action","D3Publisher",0.0,0.0,0.01,0.0,0.01
"Row8530","Simple DS Series Vol. 42: The Haioku Byoutou",1,2008,"Adventure","D3Publisher",0.0,0.0,0.02,0.0,0.02
"Row8531","Simple DS Series Vol. 8: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo",1,2006,"Adventure","D3Publisher",0.0,0.0,0.03,0.0,0.03
"Row8532","Simpsons Wrestling",1,2001,"Fighting","Electronic Arts",0.23,1.16,0.0,0.11,1.51
"Row8533","Sin and Punishment",1,2000,"Shooter","Nintendo",0.0,0.0,0.13,0.0,0.13
"Row8534","Sin and Punishment: Star Successor",1,2009,"Shooter","Nintendo",0.2,0.14,0.06,0.04,0.44
"Row8535","Sing Party",1,2012,"Misc","Nintendo",0.13,0.12,0.0,0.02,0.28
"Row8536","Sing4: The Hits Edition",1,2011,"Misc","Crave Entertainment",0.18,0.0,0.0,0.01,0.19
"Row8537","SingStar",2,2004,"Misc","Sony Computer Entertainment",0.45,1.9500000000000002,0.0,0.62,3.02
"Row8538","SingStar '80s",1,2005,"Misc","Sony Computer Entertainment",0.27,0.02,0.0,1.02,1.3
"Row8539","SingStar '90s",1,2007,"Misc","Sony Computer Entertainment",0.1,0.59,0.0,0.18,0.87
"Row8540","SingStar Abba",2,2008,"Misc","Sony Computer Entertainment",0.5,0.55,0.0,1.26,2.31
"Row8541","SingStar Amped",1,2007,"Misc","Sony Computer Entertainment",0.23,0.18,0.0,0.06,0.46
"Row8542","SingStar Anthems",1,2006,"Misc","Sony Computer Entertainment",0.0,0.68,0.0,0.2,0.89
"Row8543","SingStar Apres-Ski Party 2",1,2010,"Misc","Sony Computer Entertainment",0.0,0.07,0.0,0.02,0.09
"Row8544","SingStar Chartbreaker",1,2009,"Misc","Sony Computer Entertainment",0.0,0.02,0.0,0.01,0.03
"Row8545","SingStar Country",1,2008,"Misc","Sony Computer Entertainment",0.14,0.11,0.0,0.04,0.28
"Row8546","SingStar Dance",1,2010,"Misc","Sony Computer Entertainment",0.09,0.32,0.0,0.12,0.53
"Row8547","SingStar Fussballhits",1,2010,"Misc","Sony Computer Entertainment",0.0,0.02,0.0,0.01,0.03
"Row8548","SingStar Guitar",1,2010,"Misc","Sony Computer Entertainment",0.0,0.08,0.0,0.02,0.11
"Row8549","SingStar Latino",2,2007,"Misc","Sony Computer Entertainment",0.18,0.05,0.0,0.03,0.24
"Row8550","SingStar Legends",1,2006,"Misc","Sony Computer Entertainment",0.12,0.75,0.0,0.23,1.1
"Row8551","SingStar Mallorca Party",1,2009,"Misc","Sony Computer Entertainment",0.0,0.04,0.0,0.02,0.06
"Row8552","SingStar Motown",2,2009,"Misc","Sony Computer Entertainment",0.0,0.22,0.0,0.4,0.62
"Row8553","SingStar Party",1,2004,"Misc","Sony Computer Entertainment",0.0,1.04,0.0,0.31,1.35
"Row8554","SingStar Pop",1,2007,"Misc","Sony Computer Entertainment",0.04,1.08,0.0,0.32,1.44
"Row8555","SingStar Pop Edition",1,2009,"Misc","Sony Computer Entertainment",0.0,0.19,0.0,0.05,0.23
"Row8556","SingStar Pop Hits",1,2007,"Misc","Sony Computer Entertainment",0.0,0.5,0.0,0.15,0.65
"Row8557","SingStar Pop Vol.2",1,2008,"Misc","Sony Computer Entertainment",0.09,0.07,0.0,0.02,0.19
"Row8558","SingStar Queen",2,2009,"Misc","Sony Computer Entertainment",0.19,0.38,0.0,0.52,1.08
"Row8559","SingStar R&B",1,2007,"Misc","Sony Computer Entertainment",0.0,0.05,0.0,0.6,0.65
"Row8560","SingStar Rocks!",1,2006,"Misc","Sony Computer Entertainment",0.0,0.84,0.0,0.25,1.1
"Row8561","SingStar Singalong With Disney",1,2008,"Misc","Sony Computer Entertainment",0.0,0.04,0.0,0.57,0.61
"Row8562","SingStar Summer Party",1,2008,"Misc","Sony Computer Entertainment",0.0,0.06,0.0,0.48,0.54
"Row8563","SingStar Take That",2,2009,"Misc","Sony Computer Entertainment",0.0,0.36,0.0,0.42000000000000004,0.78
"Row8564","SingStar Vol. 2",1,2008,"Misc","Sony Computer Entertainment",0.29,0.4,0.0,0.13,0.82
"Row8565","SingStar Vol. 3",1,2008,"Misc","Sony Computer Entertainment",0.0,0.11,0.0,0.03,0.14
"Row8566","SingStar: Back to the 80s",1,2011,"Misc","Sony Computer Entertainment",0.0,0.16,0.0,0.05,0.21
"Row8567","SingStar: Made In Germany",1,2009,"Misc","Sony Computer Entertainment",0.0,0.07,0.0,0.02,0.09
"Row8568","Singstar: Ultimate Party",2,2014,"Misc","Sony Computer Entertainment Europe",0.0,0.28,0.0,0.05,0.33
"Row8569","Singularity",1,2010,"Shooter","Mastertronic",0.0,0.04,0.0,0.01,0.05
"Row8570","Sins of a Solar Empire",1,2008,"Strategy","Pinnacle",0.0,0.02,0.0,0.01,0.03
"Row8571","Sins of a Solar Empire: Trinity",1,2010,"Strategy","Kalypso Media",0.0,0.03,0.0,0.01,0.04
"Row8572","Siren",1,2003,"Adventure","Sony Computer Entertainment",0.09,0.07,0.0,0.02,0.18
"Row8573","Siren: Blood Curse",1,2008,"Action","Sony Computer Entertainment",0.0,0.17,0.09,0.02,0.28
"Row8574","Sitting Ducks",2,2003,"Platform","LSP Games",0.05,0.03,0.0,0.01,0.08
"Row8575","Six Flags Fun Park",2,2008,"Misc","Ubisoft",0.45000000000000007,0.1,0.0,0.05,0.59
"Row8576","Skate",2,2007,"Sports","Electronic Arts",0.9099999999999999,0.09,0.0,0.1,1.1
"Row8577","Skate 2",2,2009,"Sports","Electronic Arts",1.28,0.43000000000000005,0.02,0.21,1.94
"Row8578","Skate 3",2,2010,"Sports","Electronic Arts",2.25,1.92,0.0,0.59,4.76
"Row8579","Skate City Heroes",1,2008,"Sports","Zoo Digital Publishing",0.11,0.0,0.0,0.01,0.12
"Row8580","Skate it",2,2008,"Sports","Electronic Arts",0.65,0.06,0.0,0.060000000000000005,0.77
"Row8581","Skeleton Warriors",1,1996,"Platform","Virgin Interactive",0.04,0.03,0.0,0.01,0.08
"Row8582","Ski Region Simulator",1,2011,"Simulation","Excalibur Publishing",0.0,0.05,0.0,0.01,0.06
"Row8583","Ski and Shoot",1,2008,"Sports","RTL",0.04,0.04,0.0,0.01,0.09
"Row8584","Ski-Doo Snowmobile Challenge",3,2009,"Racing","PQube",0.21,0.0,0.0,0.02,0.23
"Row8585","Skies of Arcadia",1,2000,"Role-Playing","Sega",0.0,0.0,0.09,0.0,0.09
"Row8586","Skies of Arcadia Legends",1,2002,"Role-Playing","Atari",0.17,0.04,0.0,0.01,0.22
"Row8587","SkullMonkeys",1,1998,"Platform","DreamWorks Interactive",0.07,0.05,0.0,0.01,0.13
"Row8588","Sky Dancers",1,2005,"Action","Crave Entertainment",0.02,0.01,0.0,0.0,0.03
"Row8589","Sky Gunner",1,2001,"Action","Sony Computer Entertainment",0.04,0.03,0.0,0.01,0.07
"Row8590","Sky Odyssey",1,2000,"Simulation","Sony Computer Entertainment",0.16,0.12,0.0,0.04,0.32
"Row8591","Skydiving Extreme",1,2001,"Sports","Banpresto",0.04,0.03,0.0,0.01,0.08
"Row8592","Skylanders Giants",5,2012,"Action","Activision",3.0100000000000002,1.9800000000000002,0.0,0.6000000000000001,5.589999999999999
"Row8593","Skylanders SWAP Force",7,2013,"Platform","Activision",3.5300000000000007,2.08,0.0,0.6600000000000001,6.26
"Row8594","Skylanders: Spyro's Adventure",5,2011,"Action","Activision",2.6899999999999995,2.1199999999999997,0.0,0.6300000000000001,5.44
"Row8595","Skylanders: SuperChargers",7,2015,"Action","Activision",1.07,0.9200000000000002,0.0,0.24,2.23
"Row8596","Skylanders: Trap Team",7,2014,"Action","Activision",2.16,1.7700000000000002,0.0,0.45999999999999996,4.3999999999999995
"Row8597","Slam 'n Jam '96 featuring Magic & Kareem",1,1995,"Sports","Crystal Dynamics",0.04,0.03,0.0,0.01,0.08
"Row8598","Slam Dunk SD Heat Up!!",1,1995,"Sports","Namco Bandai Games",0.0,0.0,0.05,0.0,0.05
"Row8599","Slam Dunk: Yonkyo Taiketsu!!",1,1994,"Sports","Namco Bandai Games",0.0,0.0,0.27,0.0,0.27
"Row8600","Slayers",1,1994,"Role-Playing","Banpresto",0.0,0.0,0.12,0.0,0.12
"Row8601","Slayers Royal",1,1998,"Role-Playing","Kadokawa Shoten",0.0,0.0,0.08,0.01,0.08
"Row8602","Slayers Royal 2",1,1998,"Role-Playing","Kadokawa Shoten",0.0,0.0,0.08,0.0,0.08
"Row8603","Sled Shred featuring the Jamaican Bobsled Team",1,2010,"Sports","SouthPeak Games",0.05,0.0,0.0,0.0,0.06
"Row8604","Sled Storm",2,1998,"Racing","Electronic Arts",1.12,0.78,0.0,0.16999999999999998,2.0700000000000003
"Row8605","Sleeping Dogs",5,2012,"Action","Square Enix",1.01,1.25,0.060000000000000005,0.38000000000000006,2.6900000000000004
"Row8606","Sleepover Party",1,2009,"Misc","Ubisoft",0.03,0.0,0.0,0.0,0.04
"Row8607","Slide Adventure: Mag Kid",1,2007,"Action","Nintendo",0.0,0.0,0.01,0.0,0.01
"Row8608","Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan",1,2011,"Role-Playing","Square Enix",0.0,0.0,0.13,0.0,0.13
"Row8609","Slime MoriMori Dragon Quest: Shougeki No Shippo Dan",1,2003,"Adventure","Square Enix",0.0,0.0,0.36,0.01,0.37
"Row8610","Sloane to MacHale no Nazo no Monogatari",1,2009,"Puzzle","Level 5",0.0,0.0,0.2,0.0,0.2
"Row8611","Sloane to MacHale no Nazo no Monogatari 2",1,2009,"Puzzle","Level 5",0.0,0.0,0.09,0.0,0.09
"Row8612","Slotter Mania P: Tetsuya Shinjuku vs Ueno",1,2010,"Misc","Dorart",0.0,0.0,0.01,0.0,0.01
"Row8613","Sly 2: Band of Thieves",2,2004,"Platform","Sony Computer Entertainment",0.88,0.74,0.0,0.25,1.8800000000000001
"Row8614","Sly 3: Honor Among Thieves",1,2005,"Platform","Sony Computer Entertainment",0.69,0.03,0.0,0.11,0.83
"Row8615","Sly Cooper and the Thievius Raccoonus",1,2002,"Platform","Sony Computer Entertainment",1.03,0.14,0.0,0.04,1.21
"Row8616","Sly Cooper: Thieves in Time",2,2013,"Platform","Sony Computer Entertainment Europe",0.51,0.19,0.0,0.13,0.8300000000000001
"Row8617","Small Soldiers",1,1998,"Platform","Electronic Arts",0.34,0.23,0.0,0.04,0.61
"Row8618","Smart Bomb",1,2005,"Puzzle","Eidos Interactive",0.07,0.0,0.0,0.01,0.08
"Row8619","Smart Boy's Gameroom",1,2007,"Misc","505 Games",0.12,0.0,0.0,0.01,0.13
"Row8620","Smart Boy's Toys Club",1,2008,"Misc","505 Games",0.06,0.0,0.0,0.0,0.06
"Row8621","Smart Boy's Winter Wonderland",1,2008,"Misc","UFO Interactive",0.01,0.0,0.0,0.0,0.01
"Row8622","Smart Girl's Party Game",1,2008,"Misc","505 Games",0.31,0.0,0.0,0.02,0.34
"Row8623","Smart Girl's Playhouse",1,2007,"Misc","505 Games",0.24,0.0,0.0,0.02,0.26
"Row8624","Smart Girl's Winter Wonderland",1,2008,"Misc","UFO Interactive",0.03,0.0,0.0,0.0,0.03
